"","user_id","business_id","stars"
"844","q3quB7cgXbU18zMT8qpB0g","qnJ8FQPgJ1Jq-3G9l1fB3A",5
"845","ovQQd092dq1mJRL9lSReEQ","zqvFNZq8q86V7QOcpURcSg",3
"846","qXVoDDaR-PD-TwyOU42eIQ","g-B5qeJ0V9mTKrM9Ekr7BA",3
"847","8UDxF6DTvtHJuNSS0HQynQ","MJMTsZ0ty0RCyUjF_6XVPg",3
"848","DJp-RvWsIyX9z-8SN2N7Ag","fsqlE7jhO64Q62VDI_uRFQ",3
"849","32_3FkSx7tq1bzRU_ZL2yw","fin2G7SmfC2QRfeu7wmnbQ",4
"850","zwhty_ZmxbHAHoDfMjNbag","oqZTiKk6OMOHxyWhiQiFtg",3
"851","CpYy-uIO7V5TY30DnkoeOw","VBTYsHmf0uPACFlCuV4l9g",4
"852","3ay0Gaf-eoI2m0yvW29Zlw","bAljDfssbdUVngTT_qrO_g",4
"853","J84ahWfB4NM32V2EOvYQjw","4ERMTfKvWdANjLdyjiCcDA",3
"854","c1XHqYtBl5qyeAspzPiCFg","mFJYIVsGzhvu2K1Fd6VZ9g",4
"855","9bXbtXMwVvzzA3PI6jRqzA","73Gb_mlpMyq6K34OhzUaXw",1
"856","-uuTl4IErgKUirwXLh_Bvg","tAwPoaT1ZMeBwlX0yviiVg",5
"857","W4NzAeMJutonpj2FVx9j7g","fsqtrHKBUeucacxeX9FPaA",2
"858","z33x0fHD8gutPy5Gv6Hwpw","YVaA9PgC1DZ3or4aWa90IQ",1
"859","V6iHoaKHfHwgKqgEHBN3qQ","jarN5Qu9Ana9qJwTybNh0w",3
"860","kWRP0oIOdnFpyk6PMTbtYg","BQcgpQxUM39PMO_YDl_CqA",4
"861","GUHlmxEuIueAjCfy7n8gug","m8bPWfql97px5p18HqXu6Q",4
"862","73DZUFYAXuycbJ_eEAox1Q","8SkRnP_ynhWFielAppKGpg",5
"863","6xt-G_yXZKaXevYx3BjCcg","JV5oa5-KGdiWnqrKPoxSug",5
"864","t903_es-gp3abvdrIQutQA","AFGiRIi7SJAVS-xXp1h80w",3
"865","QehMW7YNxEBhyKDBsPi7Dg","e9shtyZ7-9GYcbPIVV--XQ",4
"866","H74c_2LheXJmtEJd2EV6WQ","Jyo7e8mYJGwVQKBHqCUvTA",4
"867","0Dq3T5EId_WRUtic7wZzBg","gcf4bQVbiOqglEmYBfbpwQ",5
"868","yGfhgyGwa706E196lAEkSA","p84sZneV0yPaAn6UpB8cew",5
"869","s7iQ8eVYEC1KwUGypK8hSA","Q0j0-u8WHHczEg5c9DPQKg",2
"870","BKflDIBmXwcfaWNSuFwGUA","yizsyT2dq-Bv8X7bBn5fHA",4
"871","diLkiME9BA9L3osJEVVk5g","WW_fT_c7i68p-JAVaPF02w",5
"872","crgWPc35LxjJccLFVQsQig","EylmyX5rhmz8zWdrsrNyZg",2
"873","HFCRM3EKyplFO5MbFk7rng","l-RO4heQFcQQ1lpy1dat2w",3
"874","ch4WBlNa442BE48Tq0jpvw","YFneuEeT5c7nT28T8-TipA",3
"875","AkJ_xMFE-zEynTGWizbCNQ","8W76Zyh1U-G0sjwXB0zKwg",4
"876","9l2tvJ5LP3pLUF7IyzzGKA","VAkdznBlCPQ7KFvm-Kma0g",5
"877","HqdRvkaxMrq3f7Jn8jn4jA","DO1Ukiuia9hs33VTnTY_Jg",4
"878","NLjRAhG_O9odE0qDD_FAYQ","Nzn4B6Y-Rj2QOhSe7UTMzw",4
"879","FTBUYeJB8jIIeNASyYq3dA","h11Hr07ffM-dn-rico0_fA",3
"880","yYwYSnyh0XVnEV2nhWLeQw","KKCc0UwSpqLl3PkdB1Yhew",4
"881","bLfLPpDK8vYISfM-mvUmdA","2u4DSD6F8RyFXp-Crhj8OA",4
"882","xoWBO-Q8eggololQumtC_Q","gaFdudyUxO3Y9wkpwLRueg",3
"883","afXrg596wmLZbIFt9-T1pg","DGTsG45tjTRMdPoycQyjlw",2
"884","lSLxtm7Ju7-Q1k4LN6PGcg","RiZqeuLN-3y04yh4c20Y0A",5
"885","0tMzVNtsz7hgW14WM2eR3A","ER0c0-cVKhW2O3sjUQawXg",3
"886","uLUGXM4mvM1YoEe_F3kMvA","GPhnm_rcjkbc_b96DVS5HQ",3
"887","vDzJZHf1uF63LoG0DFZn2w","Xq-8-I0U8Artr7d70SjX-g",3
"888","u9aAqhOiWIw146Qtp8RW6g","HMB84WmKjl8n_x12SbiayQ",5
"889","whQ_WM1wM22uqD9Fdu7OfA","dz1qvyImYe6lG-UEU0VkTQ",4
"890","rPn8UTeRsovDd_jlhQ6aEw","n4A61MWiTz6ZpiUBVQLcjA",5
"891","xwl2y07XKYft1Y3A2PY6Vw","_-AeUaBwErMAzg6drc--kA",5
"892","U1glh-pEYQfsffFgxwKHHQ","iorwDYbPB6jymOMAnTVduw",4
"893","QxBm4aYEOXlbAf-odsvbtA","hzSyQBWeoX94WOpUtxuWVg",3
"894","mmWGUQynOOO1bWjiemJfOA","qHmamQPCAKkia9X0uryA8g",1
"895","EiwxlbR8fb68lMgEXhcWKA","VeiGa7h8p1I2yAIfgZjgtw",4
"896","PRys9cwafodOKmrgpupP_Q","Z6Y4JnWBEvgay6PahHrQEQ",4
"897","OYaS5l760Xd15KRrOE2Cqw","yTjuYyapvDgTRbMgiYtePA",4
"898","gm4qnAemriBzLPAFRdu86w","m80VkXWqFUwa6WREXdLNJQ",5
"899","5vk55I-RdK_g_DK4-zYAog","KuLi91b-N_0XY_3IA72RJQ",2
"900","88a0QLdCfarn5aoxCcinoQ","PPQgcw0WKdZ6nznkPLgX5Q",3
"901","PhPWDLkYc7PlK1esW5i8VA","cBejqMu3nxm-YHOEn-DN3A",4
"902","hLGKr59Uc7yZOUzS-ptLrw","t-xuA4yR02gud00gTS2iyw",4
"903","mizNAPyeyo7Ip2jawjwaww","s-1A_UTgaunqgCq34m9pXQ",3
"904","U6yVdENNVQ-7egKWy89kBQ","zJHaLBqUYCXbc2Vyc1-MXA",4
"905","KXWggMsjK6LLZhYXzc_W3Q","0Kh0rV32K98T-ksPldv8uw",2
"906","ALK5O-7z8GiA0nn-oVP7Fw","piXuRfZ81xFGA64WFJrKkQ",5
"907","RwFMbKklySC3yxf5M4y85Q","JV5oa5-KGdiWnqrKPoxSug",5
"908","wp26uT5Nt-ND9EkCeAbq5g","WVt2GdaHqZNE5qUIJ7k3Eg",2
"909","AbL9EabubiDoUdNVNSDKMw","8mYNPK-XbYpp8JweXVLNAQ",5
"910","OtQ0P3coesQjhRT8jtI_Bw","G3d-xJF_Rt-P_za2eZ1q-Q",2
"911","PkRZYgz-Oq1dnjbRayIzwA","HSvxkRy8GQTZX56OFB4L-g",5
"912","Wq8pO8D3rFdRo7Q-bCWDbg","58cDJU4cub1o0o0B4h9GrA",5
"913","PH2l1wbZOiN9r-WcuIxL0A","7Q2BCFpY-VOezpkcAVmsbg",5
"914","cryr8b3xItSAofeyKihZGQ","RWD95WS_ViX5PE7idDICBQ",4
"915","vXrUBAIN4aoCt7F5p0kU_g","H7K1YI4ECl8oIY3Zt8qEsg",3
"916","lDn0NoxkpGP76qE6bIDlmA","Zh-mmgUey0oRDoDsHyYo6Q",3
"917","CopuArESVdDHgBdCRIVoLQ","z4YO4rycvYrZEd3VYtzVvw",3
"918","Ruy-sYxzljVuq2SVHdvf8w","8MD8Pjr2w_sB6bBV8iw4qA",2
"919","OjOgQY9xG4OpkTzknWh8zQ","gbE5C_xpME2xy1QKmhOaJQ",4
"920","OQ_qaXj2VuaYMPUkM5ml4A","1QasX9aZjmvRBxVB47K6vw",4
"921","s8wT72l4yzJSTsflfdMArw","M0o9CXzYH_k6vgG-0vVkVw",3
"922","7Q6F2zarZhXnMXd_g0ta7Q","jopjqDfrNnCX4nj_pE-rTg",2
"923","sakUsd33v7-cqtN2cPmpoQ","JrGSfjRqAtIZjjwC3FFQ4w",4
"924","wV8xeSuWUbLHSyH4kZ3NWw","gPPIvynVCnKsvADSgszAqg",1
"925","ubRaDCKYHeA7S6j2hv6aSQ","a8zs0zfAHa231nGGUutvrQ",3
"926","ihn2jB73WdZ5XKKAesQ2jw","oSMpVfjLeSDV2yZzNH0rKw",5
"927","YSn9CcclUq5GKp8BmRdATA","2guPjbcvEjSVI8CrOzrPUw",2
"928","90pzHtp7tkHwzMtDKQPnxQ","7MN8kNyuKDZtoSoVdZDCpg",3
"929","TofKl2M5fJuYjJiJwXoL8A","huHxwjbkyEf1nTam-o2BOQ",5
"930","ouH1gCgVB_Z6JfpF_bOxsA","-sBRtVo0bwLAtru_-iFmcw",4
"931","OEFwXYlkHFTsVXHzKCuEOA","y0xTHTPtxXTctQEKWVuGpg",4
"932","xdgr93mUbW42BNTi2WIqgQ","GH3D02sDvOT4A9JxgL0sxg",4
"933","MuKHYJKM19E01YROhSOLTQ","lIPv3-ocdPvkiiE6JaQi9w",3
"934","7sqwMZLeBtT8e9fq7MkeiA","_9ZZv5V-uM5BXx3P-HslIw",5
"935","sNpUeQG_65Ph6UWrzM5g9g","u02xse4VO7lkyF4r7ARNdw",2
"936","ufAPt9l9MR_CuQvsWhg-lQ","ezIfIJFtkvEHxP7BEUT8bA",5
"937","7rMrV2INgT31IpaKE4nm0w","v2oxMmRA3SEr9l4aQvmEMw",5
"938","Fk6pJP2Vv_MLe9N3nB2qTA","Ah4i15g8Ow_zphzcpulTxQ",4
"939","lUuuwASb173OYkuVPIRR6g","QoC-UTIeginhgjNd2WQNsQ",3
"940","lTbriCvh91L7ZOACYup2Yg","yoem-KW_Jln0LqsdLwLeUQ",4
"941","TtbtEwcqsNZmQAZ4-VFZjQ","Ee7h-Pp4jhAEQVK7ay2AtQ",3
"942","hv-tL4ViDfD-8SbjNF_etA","33O4dqq4C3zxYh1SEQJH5w",1
"943","Ygx0w_tGd8ba_wnSMFguxw","e3JYTYbYQlLTpzRhtkZr2A",3
"944","p6nBKyT9Y_pFJ1WxVEowwA","ywXXDU2qDrJt7RshO-NN7Q",4
"945","5OzInHm5IQPMnA7PStYQQA","izjn2FWR-5RQbqMBKq8TWQ",5
"946","cZFdhfwqtLHIykSQeQT34Q","Fv2VLzVj9ATLcTbFehTDjg",3
"947","lQrYXwWTmukfq7WpH4SDHA","qnRO5swUiQ2dNHuHRbAIzg",4
"948","TH_9hdtJX67bGgOcGrJ1Fw","_VVitWVj4AvzqV91O6c1Mw",4
"949","IcdxwCBX6rNHwlcFJEVVtQ","mdqwn32B4RVJI8_MQLXXHg",3
"950","TS1S50feBYNbDJo8DAVe2w","DtF3RSnvEXhXP7BFZ3LORA",4
"951","vd2sS6GwiujV-6_Q-zSpsw","1iY5q6spBS_DNWyemY829A",5
"952","5UDVAuh_gJcjWw5M4-xsbw","IcLm9Z1zphLnzUvrFK6aiA",4
"953","deWupEwA2pEAVKX9FJa0qg","I1eItvfQ0ghGOBjKtb0Leg",5
"954","l_uxBz72WDWWtb2bgNPZ3Q","e_8TvfKT6QT81snfrqYYTw",4
"955","hcMKgzXAp-x7pGXOWJRbxg","QUNchfxuTOOmjAXkHivYdQ",3
"956","i7K7MR8Nz1jiFbRS1D4D6A","5ve6nYs2T-zaBQEcdf812Q",2
"957","VR3yaS3dak8Nhpnn5Dw3JA","6nOxwnuN0ZwLX3h3JYSJnA",3
"958","eBrq47XD7mnZ6p6PxZzcxw","LwX2vbzttWYAdoBoVtfvRg",4
"959","iC0jIdhBucaSDGWCHaSOsQ","5ZZns2J3zIoDCp3Sd_jD6A",4
"960","pE6P8uXIBtYyUHpPJ6fqGQ","SfWZsocz-eqeYO1YOvkPiw",4
"961","wd9t4l2QFOssRr5wad9nTA","CLw3iXC8_ucYB7NuD0wFQw",3
"962","gjfcfzrYZ0O1xINHtnQKiA","viiKRWphCo8u5LWEtzlCmg",3
"963","K9U2qxPFi5llft8KuZIPjg","YGWR9uRCrFgIK_TNA6c1GQ",5
"964","0dwNY71DXM571w_Yu3lY6g","trbr9pYDDmXCj9z8m2d6LQ",5
"965","O-nOlCpVI3Hd24Rid1zo2A","7zgdhdt4-4ZsxLXvX3-abA",4
"966","wfKCXn-Bb_PBLgTFmHzobQ","p2zm0HnXZkI2yCAuYLb45g",4
"967","AKmLoFB0QL-OamsWlNWcOw","9MnbQg7kfb_WgxoV0hXKSQ",5
"968","fav7VgnV2pMocSpA1XFK0Q","RWd83o4drIOE60W1meaESA",3
"969","TrXcHi8xOp_rh1qS5uqetw","gI9538du9pBlm2kinu1iZA",5
"970","9_Axd_QUFh9RdAm36Apdpg","0iSN6PgiXKP4oSVL037ATg",5
"971","OQMDgH2PWuGn2ZF--fKy6Q","Za8mJnlBaqKKbWefGR0v-w",5
"972","LU81fe36m7dP5JKnAkAG7g","yr5PAGXB19P1cy9-QJ9IYA",4
"973","cTq0TfbzHTF54n463T5iVw","A0F-h3xJm_6gHDKcDQwSrQ",4
"974","9yzHD0x5srYlHBbuJROWFg","DfrvJL-6H5i1nsyL6H6VGg",5
"975","sZUF0Xz4xQ34MIkygEKYDw","WOtxN8wSOJcP_pPRAgNV3A",5
"976","E-8GtrIUQGPmEy5b-1zFBQ","Pmb8DDl9ATf0Q8pIev13ZQ",4
"977","iCYMf_sHRevmzWg8la-LVw","Xf4GBcmZSNZAn8umQCapAw",2
"978","qB7xTYkktyRvv83xi-EXyg","aoDGdIuFVU3JoaaACAKtyg",1
"979","LTXiiNFng4ys4JEdziksdw","JrGSfjRqAtIZjjwC3FFQ4w",5
"980","1qYrvLYZ-TrcMIy4kq5lcA","Xy0XjAKa85ZqtlJCudP_5g",4
"981","q0b7GC_2wmBlgV4Tq0APzQ","tJPaPZwRqFmDSEc8VEx9hA",2
"982","g1_V_L-P6J5MmjKAmbmXcg","MTGPiWQ0QS5IGjbBmZwTZQ",5
"983","2dyfZNhtyuHdestczTgWjQ","2EKubIGVNcK-wSngItwIJQ",3
"984","63rsfkJ6ptD9jU_Rf96iBg","WbghvrJETTvt9p7nPcfjAQ",2
"985","gyMSJrfyGPdcOeYBK2cqmA","QAWpI-J7azVOvNfzq62I9g",3
"986","z3r8KHBI7kd6-I6EhuaVQg","y7Ue76bTsCsmqTcITU20TQ",5
"987","VJIwQAIMJDghNtMuwu5nyQ","hnDW7D6khlTk-4xDGVPeQA",5
"988","TMr5z8JDuGPc0I-5WfpBMQ","TKDgFp9C7kf_pSHrQHZW_Q",3
"989","oZNEzkc8jdZZJ4hb7LlYtw","GfJk98IlO4YjJRBnA296Zw",5
"990","yzRWXbPEopeRhaIYEkd1_g","EMXF_jbhx_GNniMnG0uNVw",4
"991","KFNKhHwJeK49YATDsQSYfA","r0PFe8zVVcf8w7ziULTN8Q",5
"992","IfanXVYDpduyvMEi7-A-bw","g5zWjbpggtWRRWPnqNXgxQ",4
"993","_KIvL8QWHHZv8Giuf_pHlg","T42uQiJVIUqTTWMmkQtDiQ",4
"994","ZwmB1wiRyz_TFgppoiELNQ","TFxcmjVIsW5bdW7rilHHpQ",5
"995","BQvgDmqlljqVlEk7Ro9lFg","wooEclt2BfKBd16uqgrYeA",1
"996","hGPgU3hvaWjQS-uQcdivJA","u1Xq93R4LQ2VV2hK8MK5Wg",4
"997","W_EQFi2fXpBtuRm510cCpA","Ow3QHqOKBvp5AZG46n5QlQ",5
"998","azenhsJVTPxlFp8P1GfEeQ","bka4sTSaEv85RpIV-fVnhw",3
"999","q_QQ5kBBwlCcbL1s4NVK3g","PmnIrliSIYc_0L5fWUhbKA",5
"1000","aYFGI9H7ykXRTxZefN13cQ","I1eS83hJ5wIEUYN_m4P0jA",4
